CASE_NUMBER,CSAT_SCORE,CALLS,CHATS,EMAILS,AGENT_COMPANY,AGENT_TEAM,REASON_CODE,REASON,PART_ORDERS,SERVICE_ORDERS,ATTEMPTS_TO_RESOLVE,CHANNEL,PRODUCT_COMPANY,MODEL
23382652,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,2104854085032381832,2267727583871591927,0,0,,Phone,-8694058840750967938,-4626667049541671827
23370115,3,1,2,1,E,11eb1876-9210-7a7f-80fc-005056a1411d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23308586,2,11,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6139426421345633493,-4872222448778945163,5,2,1,Phone,-8694058840750967938,-4578370615776877635
23188215,5,7,3,4,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,2104854085032381832,2267727583871591927,3,1,,Phone,228655033422864514,-5150586832574572846
23190479,1,8,3,4,I,11e9f553-0a31-4796-80f3-005056a14056,-2705609046730966057,6990482230739798774,4,1,2,Phone,228655033422864514,-5150586832574572846
23250284,5,,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,2,0,1,Phone,-8694058840750967938,-8914445069183702803
23490116,1,2,0,0,I,11e9f553-0a31-4797-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,3+,Phone,228655033422864514,4145092616588042664
23458960,5,3,0,2,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,1136855637039742019,2267727583871591927,7,3,,Phone,-8694058840750967938,-1385184135612544017
23330619,1,,0,1,I,11ec69b0-6d21-eb48-8111-005056a1411d,3466368290448225487,-6099360178990810170,0,0,3+,Phone,-3245924413532258006,-4299005642821342986
23325661,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,228655033422864514,6225424350154202261
23322782,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23306726,1,0,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,5,4,,Phone,-5433978023225876675,-7458224457533427235
23317604,3,2,1,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,5,4,,Phone,-5433978023225876675,-7458224457533427235
23284589,1,3,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-110139703306373720,-1937821200793216602,0,0,1,Phone,228655033422864514,6024433926438017272
23284622,5,4,0,0,I,11e9f553-0a31-4797-80f3-005056a14056,-110139703306373720,-1937821200793216602,0,0,2,Phone,228655033422864514,6024433926438017272
23278861,2,7,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23280011,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23236412,5,3,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,4479771551924952142,2267727583871591927,2,0,1,Phone,-5433978023225876675,-7458224457533427235
23224975,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23152138,,,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,,Chat,228655033422864514,-6270280967165981899
23430441,1,1,0,0,I,11e9f553-0a31-47a7-80f3-005056a14056,-2705609046730966057,6990482230739798774,0,0,,Phone,-8694058840750967938,-8646669100845613882
23240563,2,4,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,3,0,3+,Phone,-8694058840750967938,6335993667394020540
23502120,5,3,0,1,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,3,0,1,Phone,-5433978023225876675,-7458224457533427235
23390945,1,1,0,2,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-5433978023225876675,6325663058523113939
23380904,5,2,0,0,I,11e9f553-0a31-4797-80f3-005056a14056,-3376263856159163434,6990482230739798774,0,0,1,Phone,-8694058840750967938,-8815731896198113125
23380582,2,,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Chat,228655033422864514,1226698500570066588
23384824,5,,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,-8694058840750967938,5056952839887633275
23380568,1,14,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2705609046730966057,6990482230739798774,2,3,3+,Phone,-8694058840750967938,-8646669100845613882
23296308,1,13,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-4131266100954257875,-1937821200793216602,2,3,3+,Phone,-8694058840750967938,-8646669100845613882
23377654,1,0,0,0,I,11e9f553-0a31-4793-80f3-005056a14056,1405156459160752503,2678545846011465621,0,0,1,Phone,-8694058840750967938,8323311061549663918
23411090,1,2,1,0,I,11e9f553-0a31-4793-80f3-005056a14056,1405156459160752503,2678545846011465621,1,1,3+,Phone,-8694058840750967938,8323311061549663918
23473847,1,2,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,,Phone,-8694058840750967938,-6871063632354988673
23465802,5,,0,2,E,11eb1876-9210-7a7f-80fc-005056a1411d,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23320017,4,2,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,7927986977912966940,-4872222448778945163,0,0,1,Phone,228655033422864514,8050440246901563781
23324876,5,9,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-3924956868709691102,2678545846011465621,0,0,,Phone,-8694058840750967938,409002418929132144
23326899,1,1,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-3924956868709691102,2678545846011465621,0,0,3+,Phone,-8694058840750967938,-3565352150499534803
23287604,3,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-7458224457533427235
23287451,1,36,0,0,I,,4844790688836884364,6990482230739798774,10,5,1,Phone,-8694058840750967938,8638366553839395922
23287565,1,37,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,4844790688836884364,6990482230739798774,10,5,2,Phone,-8694058840750967938,8638366553839395922
23272754,4,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,5842630469080814340,-4872222448778945163,0,0,2,Phone,228655033422864514,-7608515914883582935
23484836,5,3,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-3083834624114117638,-4872222448778945163,1,0,,Phone,-3245924413532258006,1718420656302078954
23489288,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23477726,5,4,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23421121,1,,1,1,I,11e9f553-0a31-47a7-80f3-005056a14056,1405156459160752503,2678545846011465621,0,0,1,Phone,228655033422864514,-7589525078841351911
23379730,5,2,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23370666,1,1,2,0,I,11e9f553-0a31-4796-80f3-005056a14056,-4131266100954257875,-1937821200793216602,0,0,1,Phone,-8694058840750967938,-178617490057801109
23543897,2,12,4,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-5512114712061108723,6990482230739798774,3,3,1,Phone,-8694058840750967938,-5682265921414947526
23472774,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23465975,5,2,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-4131266100954257875,-1937821200793216602,0,0,1,Phone,-8694058840750967938,-1232325017302285140
23466393,1,2,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,3+,Phone,-8694058840750967938,-2777223883156497757
23296149,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23288646,5,3,1,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,2,1,1,Chat,-5433978023225876675,-7458224457533427235
23272139,5,2,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23226544,1,5,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,3,4,3+,Phone,-5433978023225876675,-7458224457533427235
23173531,3,1,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-110139703306373720,-1937821200793216602,3,2,3+,Phone,-8694058840750967938,3995519468685891077
23445419,5,13,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-8880772731085756355,3204850718479119868,10,5,3+,Phone,-8694058840750967938,3995519468685891077
23326647,2,12,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-8880772731085756355,3204850718479119868,10,5,3+,Phone,-8694058840750967938,3995519468685891077
23310244,2,11,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-110139703306373720,-1937821200793216602,8,4,3+,Phone,-8694058840750967938,3995519468685891077
23362192,5,3,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-3376263856159163434,6990482230739798774,5,2,,Phone,228655033422864514,3530453567440275810
23206946,1,3,0,1,I,11e9f553-0a31-47a7-80f3-005056a14056,-110139703306373720,-1937821200793216602,2,0,3+,Phone,-3245924413532258006,3181806766818502963
23326759,3,3,0,1,I,11e9f553-0a31-47ab-80f3-005056a14056,5842630469080814340,-4872222448778945163,2,0,2,Phone,-3245924413532258006,3181806766818502963
23389931,2,1,1,3,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23500639,3,2,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,2,Phone,228655033422864514,-7196398508039338548
23311376,4,18,0,5,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,8,4,1,Phone,-5433978023225876675,-7458224457533427235
23347139,1,3,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-1641139134593359272,2678545846011465621,0,0,1,Phone,228655033422864514,2723694832338030974
23391642,5,1,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,-4131266100954257875,-1937821200793216602,0,0,1,Phone,-8694058840750967938,1405156398284782835
23318449,4,9,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-110139703306373720,-1937821200793216602,7,2,1,Phone,-3245924413532258006,1629997957879308172
23477863,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23465833,5,1,1,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Chat,-5433978023225876675,-7458224457533427235
23330250,4,4,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23320829,1,2,1,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-7458224457533427235
23309172,5,,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,1,0,,Phone,-5433978023225876675,-7458224457533427235
23271029,5,6,0,3,I,11e9f553-0a31-47a7-80f3-005056a14056,-3083834624114117638,-4872222448778945163,2,0,1,Phone,-8694058840750967938,-4578370615776877635
23257487,5,1,0,0,I,11e9f553-0a31-47a7-80f3-005056a14056,-110139703306373720,-1937821200793216602,0,0,1,Phone,228655033422864514,-6123360710162915196
23232808,5,1,0,2,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23231406,1,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-8694058840750967938,1644766643231549562
23391634,1,,1,2,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,4,2,3+,Phone,-8694058840750967938,4851702420716631294
23508559,4,19,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,3574646475961669192,6990482230739798774,3,4,,Phone,-8694058840750967938,8167599962492474566
23496355,5,1,1,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,2,Phone,-8694058840750967938,-6871063632354988673
23380011,1,1,0,2,I,11e9f553-0a31-4797-80f3-005056a14056,-110139703306373720,-1937821200793216602,1,1,1,Phone,-8694058840750967938,-2678241366612701302
23473595,1,,1,4,E,11eb1876-9210-7a7f-80fc-005056a1411d,-314259171083449285,6990482230739798774,1,0,2,Phone,-8694058840750967938,6660027682983353028
23497419,1,,1,4,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-314259171083449285,6990482230739798774,1,0,3+,Phone,-8694058840750967938,6660027682983353028
23352252,5,,0,0,I,11e9f553-0a31-47a7-80f3-005056a14056,-8880772731085756355,3204850718479119868,2,2,,Phone,-8694058840750967938,8167599962492474566
23326980,3,,0,0,I,11e9f553-0a31-47a7-80f3-005056a14056,-9151552066848781093,-4872222448778945163,1,2,3+,Phone,-8694058840750967938,8167599962492474566
23458611,1,3,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,5,4,3+,Phone,-5433978023225876675,-7458224457533427235
23325163,3,1,1,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,2,Phone,-5433978023225876675,441542440223867698
23333202,4,4,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,3+,Phone,-8694058840750967938,2981531551166757052
23322764,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,2,Phone,-5433978023225876675,-7458224457533427235
23325357,5,1,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,503626190182219631,2678545846011465621,0,0,1,Phone,-8694058840750967938,-2766965776936014741
23285319,5,8,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,4667233436190288418,-1937821200793216602,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23285300,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,2346609158974731167,2678545846011465621,0,0,,Phone,228655033422864514,-7196398508039338548
23278600,5,3,1,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23272173,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,4844790688836884364,6990482230739798774,0,0,1,Phone,-8694058840750967938,-4927113650906202126
23232763,5,1,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,3574646475961669192,6990482230739798774,0,0,1,Phone,228655033422864514,2871685087255131764
23353776,5,2,1,1,E,11eb1876-9210-7a7f-80fc-005056a1411d,237301659337355100,6125325339545325565,0,0,2,Phone,228655033422864514,-6270280967165981899
23372091,1,,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23460243,1,9,1,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2705609046730966057,6990482230739798774,6,4,3+,Phone,-8694058840750967938,-2777223883156497757
23308016,1,2,1,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,3,1,3+,Phone,-8694058840750967938,-2777223883156497757
23272956,2,1,1,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-8880772731085756355,3204850718479119868,2,1,,Phone,-8694058840750967938,-2777223883156497757
23420899,5,3,0,0,I,11e9f553-0a31-47a7-80f3-005056a14056,-110139703306373720,-1937821200793216602,3,1,,Phone,-8694058840750967938,-5183622374300377936
23347480,1,2,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-5433978023225876675,6325663058523113939
23178438,5,4,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,2,0,1,Phone,-5433978023225876675,-7458224457533427235
23174484,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-4131266100954257875,-1937821200793216602,0,0,1,Phone,228655033422864514,-564385500133267705
23539361,1,3,1,0,T,d3614f22-bc83-4417-bd8b-0451613f66a0,4844790688836884364,6990482230739798774,1,1,2,Phone,-8694058840750967938,8209488789803475266
23535352,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-3924956868709691102,2678545846011465621,0,0,1,Phone,228655033422864514,-7589525078841351911
23543634,4,6,3,5,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,4,2,2,Phone,228655033422864514,-3418805212413383254
23540919,4,2,1,1,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-3924956868709691102,2678545846011465621,0,0,2,Phone,228655033422864514,5966972650849553271
23540676,2,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,1136855637039742019,2267727583871591927,0,0,1,Phone,-8694058840750967938,2716957849917853840
23535325,5,2,0,1,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,56942099580171874
23541789,1,,1,1,T,d3614f22-bc83-4417-bd8b-0451613f66a0,3574646475961669192,6990482230739798774,0,0,1,Phone,-8694058840750967938,-9189502166798009298
23541603,2,1,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,-8880772731085756355,3204850718479119868,0,0,2,Phone,-8694058840750967938,-9189502166798009298
23542157,4,,0,0,I,11e9f553-0a31-4797-80f3-005056a14056,-3083834624114117638,-4872222448778945163,1,0,1,Phone,-8694058840750967938,-1232325017302285140
23538874,1,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-7458224457533427235
23540647,1,3,0,0,T,d3614f22-bc83-4417-bd8b-0451613f66a0,5419152538127164439,-4872222448778945163,0,0,2,Phone,-8694058840750967938,1405156398284782835
23326667,1,4,1,0,I,11e9f553-0a31-4796-80f3-005056a14056,-5512114712061108723,6990482230739798774,2,0,3+,Phone,228655033422864514,-1548252073482953926
23294064,2,3,1,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,503626190182219631,2678545846011465621,2,0,3+,Phone,228655033422864514,-1548252073482953926
23186274,2,8,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,2,2,2,Phone,-5433978023225876675,-7458224457533427235
23432948,3,9,2,7,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2705609046730966057,6990482230739798774,6,3,3+,Phone,-3245924413532258006,5262746523666260556
23200789,1,3,2,2,I,11e9f553-0a31-47ab-80f3-005056a14056,-2705609046730966057,6990482230739798774,2,2,3+,Phone,-8694058840750967938,-178617490057801109
23199015,1,3,2,2,I,11e9f553-0a31-47ab-80f3-005056a14056,6989169297197977926,2267727583871591927,1,2,3+,Phone,-8694058840750967938,-178617490057801109
23167907,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2705609046730966057,6990482230739798774,2,1,1,Phone,-8694058840750967938,-6891226611054923366
23383962,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,6989169297197977926,2267727583871591927,0,0,1,Phone,228655033422864514,5604309676347970552
23164433,2,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,-3245924413532258006,3487259812805868467
23511922,4,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,2104854085032381832,2267727583871591927,0,0,1,Phone,-3245924413532258006,551842415360479018
23457250,5,7,1,1,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,4,1,1,Phone,-5433978023225876675,4912507690956445946
23164003,1,3,1,2,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,-8694058840750967938,-178617490057801109
23224387,3,1,2,2,I,11e9f553-0a31-47a7-80f3-005056a14056,4844790688836884364,6990482230739798774,2,0,3+,Phone,-8694058840750967938,6260370108219779077
23287848,2,2,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-110139703306373720,-1937821200793216602,0,0,1,Phone,-8694058840750967938,6176718541391081385
23168964,2,1,1,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,3+,Chat,-8694058840750967938,-1232325017302285140
23304897,5,6,2,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23152612,5,1,3,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23469062,1,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-4131266100954257875,-1937821200793216602,1,1,,Phone,-8394643294809432275,4085119454572495007
23347623,1,2,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-3083834624114117638,-4872222448778945163,0,0,2,Phone,-8694058840750967938,-1232325017302285140
23376233,5,4,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-7458224457533427235
23282674,5,1,5,0,I,11e9f553-0a31-47ab-80f3-005056a14056,6989169297197977926,2267727583871591927,1,0,1,Phone,-8694058840750967938,8167599962492474566
23177824,5,4,0,1,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-4131266100954257875,-1937821200793216602,1,1,1,Phone,-8694058840750967938,-1232325017302285140
23423430,1,2,0,1,I,11e9f553-0a31-4796-80f3-005056a14056,-110139703306373720,-1937821200793216602,1,0,3+,Phone,-8694058840750967938,-8422945673270297015
23427073,5,1,0,0,I,11e9f553-0a31-47a7-80f3-005056a14056,-110139703306373720,-1937821200793216602,1,0,1,Phone,-8694058840750967938,7255797823678644386
23149550,,2,0,1,E,11eb1876-9210-7a7f-80fc-005056a1411d,-8880772731085756355,3204850718479119868,1,2,,Phone,-8694058840750967938,-2063119189612727623
23281948,5,3,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23493478,1,3,1,0,I,11e9f553-0a31-47ab-80f3-005056a14056,1136855637039742019,2267727583871591927,4,2,2,Phone,228655033422864514,1226698500570066588
23246427,5,1,0,0,I,11e9f553-0a31-4797-80f3-005056a14056,-2705609046730966057,6990482230739798774,0,0,,Phone,-8694058840750967938,-178617490057801109
23363136,5,1,0,5,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-110139703306373720,-1937821200793216602,5,1,1,Phone,-8694058840750967938,-1232325017302285140
23213985,1,3,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,5842630469080814340,-4872222448778945163,2,2,3+,Phone,-8694058840750967938,8040376455177052891
23533103,1,4,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-7458224457533427235
23167080,2,1,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-110139703306373720,-1937821200793216602,0,0,1,Phone,-8694058840750967938,-7083293167566025111
23466977,5,1,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-4131266100954257875,-1937821200793216602,1,0,1,Phone,-8694058840750967938,-716332619598213666
23419250,1,2,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-4131266100954257875,-1937821200793216602,1,1,,Phone,228655033422864514,3845858361686835315
23543832,2,3,2,2,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,1,0,1,Phone,-5433978023225876675,4912507690956445946
23451354,5,,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,2104854085032381832,2267727583871591927,0,0,1,Chat,-8694058840750967938,1748321788040564183
23446473,5,3,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2788935051357887738,2267727583871591927,0,0,2,Phone,-5433978023225876675,-7458224457533427235
23444809,3,9,0,1,I,11e9f553-0a31-47ab-80f3-005056a14056,-4131266100954257875,-1937821200793216602,0,0,,Phone,-8694058840750967938,3143591003976621299
23445103,5,1,1,1,I,11e9f553-0a31-47ab-80f3-005056a14056,6989169297197977926,2267727583871591927,1,0,1,Phone,-5433978023225876675,-7458224457533427235
23451877,1,,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,3+,Chat,-8694058840750967938,-2606909218793419558
23448204,5,1,0,1,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2788935051357887738,2267727583871591927,1,1,1,Phone,-5433978023225876675,-7458224457533427235
23448078,5,12,1,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,5,1,1,Phone,-5433978023225876675,-7458224457533427235
23448161,4,,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23487668,4,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,,Phone,-8694058840750967938,-4578370615776877635
23439740,5,4,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-2788935051357887738,2267727583871591927,0,0,2,Phone,-5433978023225876675,-7458224457533427235
23433892,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23447709,5,2,1,9,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,2,0,1,Phone,-5433978023225876675,441542440223867698
23446295,5,0,0,9,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,,Chat,-5433978023225876675,441542440223867698
23436203,1,,1,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2788935051357887738,2267727583871591927,1,0,2,Phone,-5433978023225876675,-7458224457533427235
23446276,5,1,0,1,E,11eb1876-9210-7a7f-80fc-005056a1411d,-4131266100954257875,-1937821200793216602,0,0,1,Phone,-3245924413532258006,4826564613021208171
23473468,5,1,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,1405156459160752503,2678545846011465621,0,0,1,Phone,-8694058840750967938,-4927113650906202126
